well,Date,subsidence,tds,gwr_elev
897,2018-03-3998,3714.93,,
897,2018-03-3999,3715.93,,
897,2018-03-4000,3716.93,,
897,2018-03-4001,3717.93,,
897,2018-03-4002,3718.93,,
897,2018-03-4003,3719.93,,
897,2018-03-4004,3720.93,,
897,2018-03-4005,3721.93,,
897,2018-03-4006,3722.93,,
897,2018-03-4007,3723.93,,
897,2018-03-4008,3724.93,,
897,2018-03-4009,3725.93,,
897,2018-03-4010,3726.93,,
897,2018-03-4011,3727.93,,
897,2018-03-4012,3728.93,,
897,2018-03-4013,3729.93,,
897,2018-03-4014,3730.93,,
897,2018-03-4015,3731.93,,
897,2018-03-4016,3732.93,,
897,2018-03-4017,3733.93,,
897,2018-03-4018,3734.93,,
897,2018-03-4019,3735.93,,
897,2018-03-4020,3736.93,,
897,2018-03-4021,3737.93,,
897,2018-03-4022,3738.93,,
897,2018-03-4023,3739.93,,
897,2018-03-4024,3740.93,,
897,2018-03-4025,3741.93,,
897,2018-03-4026,3742.93,,
897,2018-03-4027,3743.93,,
897,2018-03-4028,3744.93,,
897,2018-03-4029,3745.93,,
897,2018-03-4030,3746.93,,
897,2018-03-4031,3747.93,,
897,2018-03-4032,3748.93,,
897,2018-03-4033,3749.93,,
897,2018-03-4034,3750.93,,
897,2018-03-4035,3751.93,,
897,2018-03-4036,3752.93,,
897,2018-03-4037,3753.93,,
897,2018-03-4038,3754.93,,
897,2018-03-4039,3755.93,,
897,2018-03-4040,3756.93,,
897,2018-03-4041,3757.93,,
897,2018-03-4042,3758.93,,
897,2018-03-4043,3759.93,,
897,2018-03-4044,3760.93,,
897,2018-03-4045,3761.93,,
897,2018-03-4046,3762.93,,
897,2018-03-4047,3763.93,,
897,2018-03-4048,3764.93,,
897,2018-03-4049,3765.93,,
897,2018-03-4050,3766.93,,
897,2018-03-4051,3767.93,,
897,2018-03-4052,3768.93,,
897,2018-03-4053,3769.93,,
897,2018-03-4054,3770.93,,
897,2018-03-4055,3771.93,,
897,2018-03-4056,3772.93,,
897,2018-03-4057,3773.93,,
897,2018-03-4058,3774.93,,
897,2018-03-4059,3775.93,,
897,2018-03-4060,3776.93,,
897,2018-03-4061,3777.93,,
897,2018-03-4062,3778.93,,
897,2018-03-4063,3779.93,,
897,2018-03-4064,3780.93,,
897,2018-03-4065,3781.93,,
897,2018-03-4066,3782.93,,
897,2018-03-4067,3783.93,,
897,2018-03-4068,3784.93,,
897,2018-03-4069,3785.93,,
897,2018-03-4070,3786.93,,
897,2018-03-4071,3787.93,,
897,2018-03-4072,3788.93,,
897,2018-03-4073,3789.93,,
897,2018-03-4074,3790.93,,
897,2018-03-4075,3791.93,,
897,2018-03-4076,3792.93,,
897,2018-03-4077,3793.93,,
897,2018-03-4078,3794.93,,
897,2018-03-4079,3795.93,,
897,2018-03-4080,3796.93,,
897,2018-03-4081,3797.93,,
897,2018-03-4082,3798.93,,
897,2018-03-4083,3799.93,,
897,2018-03-4084,3800.93,,
897,2018-03-4085,3801.93,,
897,2018-03-4086,3802.93,,
897,2018-03-4087,3803.93,,
897,2018-03-4088,3804.93,,
897,2018-03-4089,3805.93,,
897,2018-03-4090,3806.93,,
897,2018-03-4091,3807.93,,
897,2018-03-4092,3808.93,,
897,2018-03-4093,3809.93,,
897,2018-03-4094,3810.93,,
897,2018-03-4095,3811.93,,
897,2018-03-4096,3812.93,,
897,2018-03-4097,3813.93,,
897,2018-03-4098,3814.93,,
897,2018-03-4099,3815.93,,
897,2018-03-4100,3816.93,,
897,2018-03-4101,3817.93,,
897,2018-03-4102,3818.93,,
897,2018-03-4103,3819.93,,
897,2018-03-4104,3820.93,,
897,2018-03-4105,3821.93,,
897,2018-03-4106,3822.93,,
897,2018-03-4107,3823.93,,
897,2018-03-4108,3824.93,,
897,2018-03-4109,3825.93,,
897,2018-03-4110,3826.93,,
897,2018-03-4111,3827.93,,
897,2018-03-4112,3828.93,,
897,2018-03-4113,3829.93,,
897,2018-03-4114,3830.93,,
897,2018-03-4115,3831.93,,
897,2018-03-4116,3832.93,,
897,2018-03-4117,3833.93,,
897,2018-03-4118,3834.93,,
897,2018-03-4119,3835.93,,
897,2018-03-4120,3836.93,,
897,2018-03-4121,3837.93,,
897,2018-03-4122,3838.93,,
897,2018-03-4123,3839.93,,
897,2018-03-4124,3840.93,,
897,2018-03-4125,3841.93,,
897,2018-03-4126,3842.93,,
897,2018-03-4127,3843.93,,
897,2018-03-4128,3844.93,,
897,2018-03-4129,3845.93,,
897,2018-03-4130,3846.93,,
897,2018-03-4131,3847.93,,
897,2018-03-4132,3848.93,,
897,2018-03-4133,3849.93,,
897,2018-03-4134,3850.93,,
897,2018-03-4135,3851.93,,
897,2018-03-4136,3852.93,,
897,2018-03-4137,3853.93,,
897,2018-03-4138,3854.93,,
897,2018-03-4139,3855.93,,
897,2018-03-4140,3856.93,,
897,2018-03-4141,3857.93,,
897,2018-03-4142,3858.93,,
897,2018-03-4143,3859.93,,
897,2018-03-4144,3860.93,,
897,2018-03-4145,3861.93,,
897,2018-03-4146,3862.93,,
897,2018-03-4147,3863.93,,
897,2018-03-4148,3864.93,,
897,2018-03-4149,3865.93,,
897,2018-03-4150,3866.93,,
897,2018-03-4151,3867.93,,
897,2018-03-4152,3868.93,,
897,2018-03-4153,3869.93,,
897,2018-03-4154,3870.93,,
897,2018-03-4155,3871.93,,
897,2018-03-4156,3872.93,,
897,2018-03-4157,3873.93,,
897,2018-03-4158,3874.93,,
897,2018-03-4159,3875.93,,
897,2018-03-4160,3876.93,,
897,2018-03-4161,3877.93,,
897,2018-03-4162,3878.93,,
897,2018-03-4163,3879.93,,
897,2018-03-4164,3880.93,,
897,2018-03-4165,3881.93,,
897,2018-03-4166,3882.93,,
897,2018-03-4167,3883.93,,
897,2018-03-4168,3884.93,,
897,2018-03-4169,3885.93,,
897,2018-03-4170,3886.93,,
897,2018-03-4171,3887.93,,
897,2018-03-4172,3888.93,,
897,2018-03-4173,3889.93,,
897,2018-03-4174,3890.93,,
897,2018-03-4175,3891.93,,
897,2018-03-4176,3892.93,,
897,2018-03-4177,3893.93,,
897,2018-03-4178,3894.93,,
897,2018-03-4179,3895.93,,
897,2018-03-4180,3896.93,,
897,2018-03-4181,3897.93,,
897,2018-03-4182,3898.93,,
897,2018-03-4183,3899.93,,
897,2018-03-4184,3900.93,,
897,2018-03-4185,3901.93,,
897,2018-03-4186,3902.93,,
897,2018-03-4187,3903.93,,
897,2018-03-4188,3904.93,,
897,2018-03-4189,3905.93,,
897,2018-03-4190,3906.93,,
897,2018-03-4191,3907.93,,
897,2018-03-4192,3908.93,,
897,2018-03-4193,3909.93,,
897,2018-03-4194,3910.93,,
897,2018-03-4195,3911.93,,
897,2018-03-4196,3912.93,,
897,2018-03-4197,3913.93,,
897,2018-03-4198,3914.93,,
897,2018-03-4199,3915.93,,
897,2018-03-4200,3916.93,,
897,2018-03-4201,3917.93,,
897,2018-03-4202,3918.93,,
897,2018-03-4203,3919.93,,
897,2018-03-4204,3920.93,,
897,2018-03-4205,3921.93,,
897,2018-03-4206,3922.93,,
897,2018-03-4207,3923.93,,
897,2018-03-4208,3924.93,,
897,2018-03-4209,3925.93,,
897,2018-03-4210,3926.93,,
897,2018-03-4211,3927.93,,
897,2018-03-4212,3928.93,,
897,2018-03-4213,3929.93,,
897,2018-03-4214,3930.93,,
897,2018-03-4215,3931.93,,
897,2018-03-4216,3932.93,,
897,2018-03-4217,3933.93,,
897,2018-03-4218,3934.93,,
897,2018-03-4219,3935.93,,
897,2018-03-4220,3936.93,,
897,2018-03-4221,3937.93,,
897,2018-03-4222,3938.93,,
897,2018-03-4223,3939.93,,
897,2018-03-4224,3940.93,,
897,2018-03-4225,3941.93,,
897,2018-03-4226,3942.93,,
897,2018-03-4227,3943.93,,
897,2018-03-4228,3944.93,,
897,2018-03-4229,3945.93,,
897,2018-03-4230,3946.93,,
897,2018-03-4231,3947.93,,
897,2018-03-4232,3948.93,,
897,2018-03-4233,3949.93,,
897,2018-03-4234,3950.93,,
897,2018-03-4235,3951.93,,
897,2018-03-4236,3952.93,,
897,2018-03-4237,3953.93,,
897,2018-03-4238,3954.93,,
897,2018-03-4239,3955.93,,
897,2018-03-4240,3956.93,,
897,2018-03-4241,3957.93,,
897,2018-03-4242,3958.93,,
897,2018-03-4243,3959.93,,
897,2018-03-4244,3960.93,,
897,2018-03-4245,3961.93,,
897,2018-03-4246,3962.93,,
897,2018-03-4247,3963.93,,
897,2018-03-4248,3964.93,,
897,2018-03-4249,3965.93,,
897,2018-03-4250,3966.93,,
897,2018-03-4251,3967.93,,
897,2018-03-4252,3968.93,,
897,2018-03-4253,3969.93,,
897,2018-03-4254,3970.93,,
897,2018-03-4255,3971.93,,
897,2018-03-4256,3972.93,,
897,2018-03-4257,3973.93,,
897,2018-03-4258,3974.93,,
897,2018-03-4259,3975.93,,
897,2018-03-4260,3976.93,,
897,2018-03-4261,3977.93,,
897,2018-03-4262,3978.93,,
897,2018-03-4263,3979.93,,
897,2018-03-4264,3980.93,,
897,2018-03-4265,3981.93,,
897,2018-03-4266,3982.93,,
897,2018-03-4267,3983.93,,
897,2018-03-4268,3984.93,,
897,2018-03-4269,3985.93,,
897,2018-03-4270,3986.93,,
897,2018-03-4271,3987.93,,
897,2018-03-4272,3988.93,,
897,2018-03-4273,3989.93,,
897,2018-03-4274,3990.93,,
897,2018-03-4275,3991.93,,
897,2018-03-4276,3992.93,,
897,2018-03-4277,3993.93,,
897,2018-03-4278,3994.93,,
897,2018-03-4279,3995.93,,
897,2018-03-4280,3996.93,,
897,2018-03-4281,3997.93,,
897,2018-03-4282,3998.93,,
897,2018-03-4283,3999.93,,
897,2018-03-4284,4000.93,,
897,2018-03-4285,4001.93,,
897,2018-03-4286,4002.93,,
897,2018-03-4287,4003.93,,
897,2018-03-4288,4004.93,,
897,2018-03-4289,4005.93,,
897,2018-03-4290,4006.93,,
897,2018-03-4291,4007.93,,
897,2018-03-4292,4008.93,,
897,2018-03-4293,4009.93,,
897,2018-03-4294,4010.93,,
897,2018-03-4295,4011.93,,
897,2018-03-4296,4012.93,,
897,2018-03-4297,4013.93,,
897,2018-03-4298,4014.93,,
897,2018-03-4299,4015.93,,
897,2018-03-4300,4016.93,,
897,2018-03-4301,4017.93,,
897,2018-03-4302,4018.93,,
897,2018-03-4303,4019.93,,
897,2018-03-4304,4020.93,,
897,2018-03-4305,4021.93,,
897,2018-03-4306,4022.93,,
897,2018-03-4307,4023.93,,
897,2018-03-4308,4024.93,,
897,2018-03-4309,4025.93,,
897,2018-03-4310,4026.93,,
897,2018-03-4311,4027.93,,
897,2018-03-4312,4028.93,,
897,2018-03-4313,4029.93,,
897,2018-03-4314,4030.93,,
897,2018-03-4315,4031.93,,
897,2018-03-4316,4032.93,,
897,2018-03-4317,4033.93,,
897,2018-03-4318,4034.93,,
897,2018-03-4319,4035.93,,
897,2018-03-4320,4036.93,,
897,2018-03-4321,4037.93,,
897,2018-03-4322,4038.93,,
897,2018-03-4323,4039.93,,
897,2018-03-4324,4040.93,,
897,2018-03-4325,4041.93,,
897,2018-03-4326,4042.93,,
897,2018-03-4327,4043.93,,
897,2018-03-4328,4044.93,,
897,2018-03-4329,4045.93,,
897,2018-03-4330,4046.93,,
897,2018-03-4331,4047.93,,
897,2018-03-4332,4048.93,,
897,2018-03-4333,4049.93,,
897,2018-03-4334,4050.93,,
897,2018-03-4335,4051.93,,
897,2018-03-4336,4052.93,,
897,2018-03-4337,4053.93,,
897,2018-03-4338,4054.93,,
897,2018-03-4339,4055.93,,
897,2018-03-4340,4056.93,,
897,2018-03-4341,4057.93,,
897,2018-03-4342,4058.93,,
897,2018-03-4343,4059.93,,
897,2018-03-4344,4060.93,,
897,2018-03-4345,4061.93,,
897,2018-03-4346,4062.93,,
897,2018-03-4347,4063.93,,
897,2018-03-4348,4064.93,,
897,2018-03-4349,4065.93,,
897,2018-03-4350,4066.93,,
897,2018-03-4351,4067.93,,
897,2018-03-4352,4068.93,,
897,2018-03-4353,4069.93,,
897,2018-03-4354,4070.93,,
897,2018-03-4355,4071.93,,
897,2018-03-4356,4072.93,,
897,2018-03-4357,4073.93,,
897,2018-03-4358,4074.93,,
897,2018-03-4359,4075.93,,
897,2018-03-4360,4076.93,,
897,2018-03-4361,4077.93,,
897,2018-03-4362,4078.93,,
897,2018-03-4363,4079.93,,
897,2018-03-4364,4080.93,,
897,2018-03-4365,4081.93,,
897,2018-03-4366,4082.93,,
897,2018-03-4367,4083.93,,
897,2018-03-4368,4084.93,,
897,2018-03-4369,4085.93,,
897,2018-03-4370,4086.93,,
897,2018-03-4371,4087.93,,
897,2018-03-4372,4088.93,,
897,2018-03-4373,4089.93,,
897,2018-03-4374,4090.93,,
897,2018-03-4375,4091.93,,
897,2018-03-4376,4092.93,,
897,2018-03-4377,4093.93,,
897,2018-03-4378,4094.93,,
897,2018-03-4379,4095.93,,
897,2018-03-4380,4096.93,,
897,2018-03-4381,4097.93,,
897,2018-03-4382,4098.93,,
897,2018-03-4383,4099.93,,
897,2018-03-4384,4100.93,,
897,2018-03-4385,4101.93,,
897,2018-03-4386,4102.93,,
897,2018-03-4387,4103.93,,
897,2018-03-4388,4104.93,,
897,2018-03-4389,4105.93,,
897,2018-03-4390,4106.93,,
897,2018-03-4391,4107.93,,
897,2018-03-4392,4108.93,,
897,2018-03-4393,4109.93,,
897,2018-03-4394,4110.93,,
897,2018-03-4395,4111.93,,
897,2018-03-4396,4112.93,,
897,2018-03-4397,4113.93,,
897,2018-03-4398,4114.93,,
897,2018-03-4399,4115.93,,
897,2018-03-4400,4116.93,,
897,2018-03-4401,4117.93,,
897,2018-03-4402,4118.93,,
897,2018-03-4403,4119.93,,
897,2018-03-4404,4120.93,,
897,2018-03-4405,4121.93,,
897,2018-03-4406,4122.93,,
897,2018-03-4407,4123.93,,
897,2018-03-4408,4124.93,,
897,2018-03-4409,4125.93,,
897,2018-03-4410,4126.93,,
897,2018-03-4411,4127.93,,
897,2018-03-4412,4128.93,,
897,2018-03-4413,4129.93,,
897,2018-03-4414,4130.93,,
897,2018-03-4415,4131.93,,
897,2018-03-4416,4132.93,,
897,2018-03-4417,4133.93,,
897,2018-03-4418,4134.93,,
897,2018-03-4419,4135.93,,
897,2018-03-4420,4136.93,,
897,2018-03-4421,4137.93,,
897,2018-03-4422,4138.93,,
897,2018-03-4423,4139.93,,
897,2018-03-4424,4140.93,,
897,2018-03-4425,4141.93,,
897,2018-03-4426,4142.93,,
897,2018-03-4427,4143.93,,
897,2018-03-4428,4144.93,,
897,2018-03-4429,4145.93,,
897,2018-03-4430,4146.93,,
897,2018-03-4431,4147.93,,
897,2018-03-4432,4148.93,,
897,2018-03-4433,4149.93,,
897,2018-03-4434,4150.93,,
897,2018-03-4435,4151.93,,
897,2018-03-4436,4152.93,,
897,2018-03-4437,4153.93,,
897,2018-03-4438,4154.93,,
897,2018-03-4439,4155.93,,
897,2018-03-4440,4156.93,,
897,2018-03-4441,4157.93,,
897,2018-03-4442,4158.93,,
897,2018-03-4443,4159.93,,
897,2018-03-4444,4160.93,,
897,2018-03-4445,4161.93,,
897,2018-03-4446,4162.93,,
897,2018-03-4447,4163.93,,
897,2018-03-4448,4164.93,,
897,2018-03-4449,4165.93,,
897,2018-03-4450,4166.93,,
897,2018-03-4451,4167.93,,
897,2018-03-4452,4168.93,,
897,2018-03-4453,4169.93,,
897,2018-03-4454,4170.93,,
897,2018-03-4455,4171.93,,
897,2018-03-4456,4172.93,,
897,2018-03-4457,4173.93,,
897,2018-03-4458,4174.93,,
897,2018-03-4459,4175.93,,
897,2018-03-4460,4176.93,,
897,2018-03-4461,4177.93,,
897,2018-03-4462,4178.93,,
897,2018-03-4463,4179.93,,
897,2018-03-4464,4180.93,,
897,2018-03-4465,4181.93,,
897,2018-03-4466,4182.93,,
897,2018-03-4467,4183.93,,
897,2018-03-4468,4184.93,,
897,2018-03-4469,4185.93,,
897,2018-03-4470,4186.93,,
897,2018-03-4471,4187.93,,
897,2018-03-4472,4188.93,,
897,2018-03-4473,4189.93,,
897,2018-03-4474,4190.93,,
897,2018-03-4475,4191.93,,
897,2018-03-4476,4192.93,,
897,2018-03-4477,4193.93,,
897,2018-03-4478,4194.93,,
897,2018-03-4479,4195.93,,
897,2018-03-4480,4196.93,,
897,2018-03-4481,4197.93,,
897,2018-03-4482,4198.93,,
897,2018-03-4483,4199.93,,
897,2018-03-4484,4200.93,,
897,2018-03-4485,4201.93,,
897,2018-03-4486,4202.93,,
897,2018-03-4487,4203.93,,
897,2018-03-4488,4204.93,,
897,2018-03-4489,4205.93,,
897,2018-03-4490,4206.93,,
897,2018-03-4491,4207.93,,
897,2018-03-4492,4208.93,,
897,2018-03-4493,4209.93,,
897,2018-03-4494,4210.93,,
897,2018-03-4495,4211.93,,
897,2018-03-4496,4212.93,,
897,2018-03-4497,4213.93,,
897,2018-03-4498,4214.93,,
897,2018-03-4499,4215.93,,
897,2018-03-4500,4216.93,,
897,2018-03-4501,4217.93,,
897,2018-03-4502,4218.93,,
897,2018-03-4503,4219.93,,
897,2018-03-4504,4220.93,,
897,2018-03-4505,4221.93,,
897,2018-03-4506,4222.93,,
897,2018-03-4507,4223.93,,
897,2018-03-4508,4224.93,,
897,2018-03-4509,4225.93,,
897,2018-03-4510,4226.93,,
897,2018-03-4511,4227.93,,
897,2018-03-4512,4228.93,,
897,2018-03-4513,4229.93,,
897,2018-03-4514,4230.93,,
897,2018-03-4515,4231.93,,
897,2018-03-4516,4232.93,,
897,2018-03-4517,4233.93,,
897,2018-03-4518,4234.93,,
897,2018-03-4519,4235.93,,
897,2018-03-4520,4236.93,,
897,2018-03-4521,4237.93,,
897,2018-03-4522,4238.93,,
897,2018-03-4523,4239.93,,
897,2018-03-4524,4240.93,,
897,2018-03-4525,4241.93,,
897,2018-03-4526,4242.93,,
897,2018-03-4527,4243.93,,
897,2018-03-4528,4244.93,,
897,2018-03-4529,4245.93,,
897,2018-03-4530,4246.93,,
897,2018-03-4531,4247.93,,
897,2018-03-4532,4248.93,,
897,2018-03-4533,4249.93,,
897,2018-03-4534,4250.93,,
897,2018-03-4535,4251.93,,
897,2018-03-4536,4252.93,,
897,2018-03-4537,4253.93,,
897,2018-03-4538,4254.93,,
897,2018-03-4539,4255.93,,
897,2018-03-4540,4256.93,,
897,2018-03-4541,4257.93,,
897,2018-03-4542,4258.93,,
897,2018-03-4543,4259.93,,
897,2018-03-4544,4260.93,,
897,2018-03-4545,4261.93,,
897,2018-03-4546,4262.93,,
897,2018-03-4547,4263.93,,
897,2018-03-4548,4264.93,,
897,2018-03-4549,4265.93,,
897,2018-03-4550,4266.93,,
897,2018-03-4551,4267.93,,
897,2018-03-4552,4268.93,,
897,2018-03-4553,4269.93,,
897,2018-03-4554,4270.93,,
897,2018-03-4555,4271.93,,
897,2018-03-4556,4272.93,,
897,2018-03-4557,4273.93,,
897,2018-03-4558,4274.93,,
897,2018-03-4559,4275.93,,
897,2018-03-4560,4276.93,,
897,2018-03-4561,4277.93,,
897,2018-03-4562,4278.93,,
897,2018-03-4563,4279.93,,
897,2018-03-4564,4280.93,,
897,2018-03-4565,4281.93,,
897,2018-03-4566,4282.93,,
897,2018-03-4567,4283.93,,
897,2018-03-4568,4284.93,,
897,2018-03-4569,4285.93,,
897,2018-03-4570,4286.93,,
897,2018-03-4571,4287.93,,
897,2018-03-4572,4288.93,,
897,2018-03-4573,4289.93,,
897,2018-03-4574,4290.93,,
897,2018-03-4575,4291.93,,
897,2018-03-4576,4292.93,,
897,2018-03-4577,4293.93,,
897,2018-03-4578,4294.93,,
897,2018-03-4579,4295.93,,
897,2018-03-4580,4296.93,,
897,2018-03-4581,4297.93,,
897,2018-03-4582,4298.93,,
897,2018-03-4583,4299.93,,
897,2018-03-4584,4300.93,,
897,2018-03-4585,4301.93,,
897,2018-03-4586,4302.93,,
897,2018-03-4587,4303.93,,
897,2018-03-4588,4304.93,,
897,2018-03-4589,4305.93,,
897,2018-03-4590,4306.93,,
897,2018-03-4591,4307.93,,
897,2018-03-4592,4308.93,,
897,2018-03-4593,4309.93,,
897,2018-03-4594,4310.93,,
897,2018-03-4595,4311.93,,
897,2018-03-4596,4312.93,,
897,2018-03-4597,4313.93,,
897,2018-03-4598,4314.93,,
897,2018-03-4599,4315.93,,
897,2018-03-4600,4316.93,,
897,2018-03-4601,4317.93,,
897,2018-03-4602,4318.93,,
897,2018-03-4603,4319.93,,
897,2018-03-4604,4320.93,,
897,2018-03-4605,4321.93,,
897,2018-03-4606,4322.93,,
897,2018-03-4607,4323.93,,
897,2018-03-4608,4324.93,,
897,2018-03-4609,4325.93,,
897,2018-03-4610,4326.93,,
897,2018-03-4611,4327.93,,
897,2018-03-4612,4328.93,,
897,2018-03-4613,4329.93,,
897,2018-03-4614,4330.93,,
897,2018-03-4615,4331.93,,
897,2018-03-4616,4332.93,,
897,2018-03-4617,4333.93,,
897,2018-03-4618,4334.93,,
897,2018-03-4619,4335.93,,
897,2018-03-4620,4336.93,,
897,2018-03-4621,4337.93,,
897,2018-03-4622,4338.93,,
897,2018-03-4623,4339.93,,
897,2018-03-4624,4340.93,,
897,2018-03-4625,4341.93,,
897,2018-03-4626,4342.93,,
897,2018-03-4627,4343.93,,
897,2018-03-4628,4344.93,,
897,2018-03-4629,4345.93,,
897,2018-03-4630,4346.93,,
897,2018-03-4631,4347.93,,
897,2018-03-4632,4348.93,,
897,2018-03-4633,4349.93,,
897,2018-03-4634,4350.93,,
897,2018-03-4635,4351.93,,
897,2018-03-4636,4352.93,,
897,2018-03-4637,4353.93,,
897,2018-03-4638,4354.93,,
897,2018-03-4639,4355.93,,
897,2018-03-4640,4356.93,,
897,2018-03-4641,4357.93,,
897,2018-03-4642,4358.93,,
897,2018-03-4643,4359.93,,
897,2018-03-4644,4360.93,,
897,2018-03-4645,4361.93,,
897,2018-03-4646,4362.93,,
897,2018-03-4647,4363.93,,
897,2018-03-4648,4364.93,,
897,2018-03-4649,4365.93,,
897,2018-03-4650,4366.93,,
897,2018-03-4651,4367.93,,
897,2018-03-4652,4368.93,,
897,2018-03-4653,4369.93,,
897,2018-03-4654,4370.93,,
897,2018-03-4655,4371.93,,
897,2018-03-4656,4372.93,,
897,2018-03-4657,4373.93,,
897,2018-03-4658,4374.93,,
897,2018-03-4659,4375.93,,
897,2018-03-4660,4376.93,,
897,2018-03-4661,4377.93,,
897,2018-03-4662,4378.93,,
897,2018-03-4663,4379.93,,
897,2018-03-4664,4380.93,,
897,2018-03-4665,4381.93,,
897,2018-03-4666,4382.93,,
897,2018-03-4667,4383.93,,
897,2018-03-4668,4384.93,,
897,2018-03-4669,4385.93,,
897,2018-03-4670,4386.93,,
897,2018-03-4671,4387.93,,
897,2018-03-4672,4388.93,,
897,2018-03-4673,4389.93,,
897,2018-03-4674,4390.93,,
897,2018-03-4675,4391.93,,
897,2018-03-4676,4392.93,,
897,2018-03-4677,4393.93,,
897,2018-03-4678,4394.93,,
897,2018-03-4679,4395.93,,
897,2018-03-4680,4396.93,,
897,2018-03-4681,4397.93,,
897,2018-03-4682,4398.93,,
897,2018-03-4683,4399.93,,
897,2018-03-4684,4400.93,,
897,2018-03-4685,4401.93,,
897,2018-03-4686,4402.93,,
897,2018-03-4687,4403.93,,
897,2018-03-4688,4404.93,,
897,2018-03-4689,4405.93,,
897,2018-03-4690,4406.93,,
897,2018-03-4691,4407.93,,
897,2018-03-4692,4408.93,,
897,2018-03-4693,4409.93,,
897,2018-03-4694,4410.93,,
897,2018-03-4695,4411.93,,
897,2018-03-4696,4412.93,,
897,2018-03-4697,4413.93,,
897,2018-03-4698,4414.93,,
897,2018-03-4699,4415.93,,
897,2018-03-4700,4416.93,,
897,2018-03-4701,4417.93,,
897,2018-03-4702,4418.93,,
897,2018-03-4703,4419.93,,
897,2018-03-4704,4420.93,,
897,2018-03-4705,4421.93,,
897,2018-03-4706,4422.93,,
897,2018-03-4707,4423.93,,
897,2018-03-4708,4424.93,,
897,2018-03-4709,4425.93,,
897,2018-03-4710,4426.93,,
897,2018-03-4711,4427.93,,
897,2018-03-4712,4428.93,,
897,2018-03-4713,4429.93,,
897,2018-03-4714,4430.93,,
897,2018-03-4715,4431.93,,
897,2018-03-4716,4432.93,,
897,2018-03-4717,4433.93,,
897,2018-03-4718,4434.93,,
897,2018-03-4719,4435.93,,
897,2018-03-4720,4436.93,,
897,2018-03-4721,4437.93,,
897,2018-03-4722,4438.93,,
897,2018-03-4723,4439.93,,
897,2018-03-4724,4440.93,,
897,2018-03-4725,4441.93,,
897,2018-03-4726,4442.93,,
897,2018-03-4727,4443.93,,
897,2018-03-4728,4444.93,,
897,2018-03-4729,4445.93,,
897,2018-03-4730,4446.93,,
897,2018-03-4731,4447.93,,
897,2018-03-4732,4448.93,,
897,2018-03-4733,4449.93,,
897,2018-03-4734,4450.93,,
897,2018-03-4735,4451.93,,
897,2018-03-4736,4452.93,,
897,2018-03-4737,4453.93,,
897,2018-03-4738,4454.93,,
897,2018-03-4739,4455.93,,
897,2018-03-4740,4456.93,,
897,2018-03-4741,4457.93,,
897,2018-03-4742,4458.93,,
897,2018-03-4743,4459.93,,
897,2018-03-4744,4460.93,,
897,2018-03-4745,4461.93,,
897,2018-03-4746,4462.93,,
897,2018-03-4747,4463.93,,
897,2018-03-4748,4464.93,,
897,2018-03-4749,4465.93,,
897,2018-03-4750,4466.93,,
897,2018-03-4751,4467.93,,
897,2018-03-4752,4468.93,,
897,2018-03-4753,4469.93,,
897,2018-03-4754,4470.93,,
897,2018-03-4755,4471.93,,
897,2018-03-4756,4472.93,,
897,2018-03-4757,4473.93,,
897,2018-03-4758,4474.93,,
897,2018-03-4759,4475.93,,
897,2018-03-4760,4476.93,,
897,2018-03-4761,4477.93,,
897,2018-03-4762,4478.93,,
897,2018-03-4763,4479.93,,
897,2018-03-4764,4480.93,,
897,2018-03-4765,4481.93,,
897,2018-03-4766,4482.93,,
897,2018-03-4767,4483.93,,
897,2018-03-4768,4484.93,,
897,2018-03-4769,4485.93,,
897,2018-03-4770,4486.93,,
897,2018-03-4771,4487.93,,
897,2018-03-4772,4488.93,,
897,2018-03-4773,4489.93,,
897,2018-03-4774,4490.93,,
897,2018-03-4775,4491.93,,
897,2018-03-4776,4492.93,,
897,2018-03-4777,4493.93,,
897,2018-03-4778,4494.93,,
897,2018-03-4779,4495.93,,
897,2018-03-4780,4496.93,,
897,2018-03-4781,4497.93,,
897,2018-03-4782,4498.93,,
897,2018-03-4783,4499.93,,
897,2018-03-4784,4500.93,,
897,2018-03-4785,4501.93,,
897,2018-03-4786,4502.93,,
897,2018-03-4787,4503.93,,
897,2018-03-4788,4504.93,,
897,2018-03-4789,4505.93,,
897,2018-03-4790,4506.93,,
897,2018-03-4791,4507.93,,
897,2018-03-4792,4508.93,,
897,2018-03-4793,4509.93,,
897,2018-03-4794,4510.93,,
897,2018-03-4795,4511.93,,
897,2018-03-4796,4512.93,,
897,2018-03-4797,4513.93,,
897,2018-03-4798,4514.93,,
897,2018-03-4799,4515.93,,
897,2018-03-4800,4516.93,,
897,2018-03-4801,4517.93,,
897,2018-03-4802,4518.93,,
897,2018-03-4803,4519.93,,
897,2018-03-4804,4520.93,,
897,2018-03-4805,4521.93,,
897,2018-03-4806,4522.93,,
897,2018-03-4807,4523.93,,
897,2018-03-4808,4524.93,,
897,2018-03-4809,4525.93,,
897,2018-03-4810,4526.93,,
897,2018-03-4811,4527.93,,
897,2018-03-4812,4528.93,,
897,2018-03-4813,4529.93,,
897,2018-03-4814,4530.93,,
897,2018-03-4815,4531.93,,
897,2018-03-4816,4532.93,,
897,2018-03-4817,4533.93,,
897,2018-03-4818,4534.93,,
897,2018-03-4819,4535.93,,
